$GPGGA,120155.00,5003.96729876,N,01955.22827386,E,1,20,0.6,228.219,M,41.998,M,,*61

$GPGGA,120156.00,5003.96729627,N,01955.22826590,E,1,20,0.6,228.195,M,41.998,M,,*6F

$GPGGA,120157.00,5003.96729957,N,01955.22827853,E,1,20,0.6,228.228,M,41.998,M,,*60

$GPGGA,120158.00,5003.96729846,N,01955.22828290,E,1,20,0.6,228.224,M,41.998,M,,*68

$GPGGA,120159.00,5003.96729702,N,01955.22828432,E,1,20,0.6,228.224,M,41.998,M,,*68

$GPGGA,120200.00,5003.96729542,N,01955.22828846,E,1,20,0.6,228.218,M,41.998,M,,*61

$GPGGA,120201.00,5003.96729311,N,01955.22828120,E,1,20,0.6,228.177,M,41.998,M,,*63

$GPGGA,120202.00,5003.96729341,N,01955.22829450,E,1,20,0.6,228.207,M,41.998,M,,*62

$GPGGA,120203.00,5003.96729199,N,01955.22829846,E,1,20,0.6,228.198,M,41.998,M,,*6A

$GPGGA,120204.00,5003.96729105,N,01955.22830323,E,1,20,0.6,228.191,M,41.998,M,,*61

$GPGGA,120205.00,5003.96729364,N,01955.22830709,E,1,20,0.6,228.181,M,41.998,M,,*68

$GPGGA,120206.00,5003.96729092,N,01955.22829120,E,1,20,0.6,228.125,M,41.998,M,,*6A

$GPGGA,120207.00,5003.96729312,N,01955.22829784,E,1,20,0.6,228.124,M,41.998,M,,*69

$GPGGA,120208.00,5003.96729532,N,01955.22829673,E,1,20,0.6,228.105,M,41.998,M,,*68

$GPGGA,120209.00,5003.96729689,N,01955.22831719,E,1,20,0.6,228.146,M,41.998,M,,*69

$GPGGA,120210.00,5003.96729525,N,01955.22830934,E,1,20,0.6,228.097,M,41.998,M,,*69

$GPGGA,120211.00,5003.96729632,N,01955.22831434,E,1,20,0.6,228.087,M,41.998,M,,*60

$GPGGA,120212.00,5003.96729754,N,01955.22831780,E,1,20,0.6,228.098,M,41.998,M,,*60

